fiscal_year,year,month,month_numeric,day,date_stamp,volume_in_mn,value_in_cr,released_on,updated_on,data_source,data_url
2022-23,2023,March,3,9,2023-03-09,24.30,24280.19,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,10,2023-03-10,27.54,28220.52,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,11,2023-03-11,0.00,0.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,12,2023-03-12,0.00,0.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,13,2023-03-13,38.74,36028.75,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,14,2023-03-14,30.90,31282.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,15,2023-03-15,28.65,29790.72,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,16,2023-03-16,25.97,26920.38,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,17,2023-03-17,24.08,27010.13,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,18,2023-03-18,22.25,23433.21,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,19,2023-03-19,0.00,0.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,20,2023-03-20,27.48,27311.50,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,21,2023-03-21,26.29,30541.41,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,22,2023-03-22,14.41,15946.24,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,23,2023-03-23,27.73,30924.94,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,24,2023-03-24,26.93,32746.69,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,25,2023-03-25,0.00,0.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,26,2023-03-26,0.00,0.00,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,27,2023-03-27,42.14,46008.72,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,28,2023-03-28,35.25,43063.26,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,29,2023-03-29,29.20,39268.23,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,30,2023-03-30,10.40,15819.07,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2022-23,2023,March,3,31,2023-03-31,27.08,36374.55,2023-04-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,1,2023-04-01,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,2,2023-04-02,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,3,2023-04-03,3.35,46111.98,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,4,2023-04-04,1.18,13996.01,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,5,2023-04-05,3.71,43513.84,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,6,2023-04-06,2.89,36421.08,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,7,2023-04-07,0.77,9363.62,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,8,2023-04-08,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,9,2023-04-09,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,10,2023-04-10,4.48,45490.97,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,11,2023-04-11,3.41,37466.35,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,12,2023-04-12,2.81,32752.21,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,13,2023-04-13,2.54,29754.44,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,14,2023-04-14,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,15,2023-04-15,2.96,31332.97,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,16,2023-04-16,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,17,2023-04-17,3.08,31254.80,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,18,2023-04-18,2.74,31727.90,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,19,2023-04-19,2.40,27262.22,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,20,2023-04-20,2.44,26795.59,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,21,2023-04-21,2.14,25407.44,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,22,2023-04-22,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,23,2023-04-23,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,24,2023-04-24,3.22,35064.73,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,25,2023-04-25,2.67,31214.69,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,26,2023-04-26,2.37,28955.65,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,27,2023-04-27,2.21,26792.38,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,28,2023-04-28,2.17,26239.17,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,29,2023-04-29,1.87,22363.10,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,April,4,30,2023-04-30,0.00,0.00,2023-05-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,1,2023-05-01,1.14,12724.38,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,2,2023-05-02,2.77,29900.57,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,3,2023-05-03,2.38,27188.54,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,4,2023-05-04,2.22,25500.33,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,5,2023-05-05,1.10,13195.50,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,6,2023-05-06,2.67,27099.34,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,7,2023-05-07,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,8,2023-05-08,2.63,24945.13,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,9,2023-05-09,2.38,25484.75,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,10,2023-05-10,2.44,24391.69,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,11,2023-05-11,2.24,24126.11,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,12,2023-05-12,2.30,25241.55,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,13,2023-05-13,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,14,2023-05-14,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,15,2023-05-15,3.52,34172.33,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,16,2023-05-16,2.67,27487.54,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,17,2023-05-17,2.27,24798.02,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,18,2023-05-18,2.24,25701.21,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,19,2023-05-19,2.04,23990.08,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,20,2023-05-20,2.02,20798.99,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,21,2023-05-21,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,22,2023-05-22,2.25,23895.20,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,23,2023-05-23,2.14,25646.32,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,24,2023-05-24,2.02,24414.97,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,25,2023-05-25,2.09,25360.50,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,26,2023-05-26,2.04,25240.08,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,27,2023-05-27,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,28,2023-05-28,0.00,0.00,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,29,2023-05-29,3.22,33972.46,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,30,2023-05-30,2.42,28087.28,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,May,5,31,2023-05-31,2.00,24409.10,2023-06-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,June,6,1,2023-06-01,1.97,25478.96,2023-07-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,June,6,2,2023-06-02,1.96,24049.78,2023-07-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,June,6,3,2023-06-03,2.03,21466.51,2023-07-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,June,6,4,2023-06-04,0.00,0.00,2023-07-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
2023-24,2023,June,6,5,2023-06-05,2.46,24096.91,2023-07-01,2026-03-27,National Payments Corporation of India (NPCI),https://www.npci.org.in/product/cts/product-statistics
